531.913866828,1,-34787.359375,-59437.3359375,21971.8535156,164111.765625,-50151.546875,18431.5390625,16374.8876953,161347.1875
531.914886617,2,-34885.2617188,-64330.0429688,19059.6679688,177505.234375,-54827.3554688,14775.5537109,11337.0283203,175479.953125
531.915997447,3,-48888.5859375,-72749.3828125,16637.4980469,187500.0,-56597.9492188,9250.73925781,4988.12695312,187500.0
531.917031142,4,-56362.6289062,-72011.78125,20167.4433594,187500.0,-52398.9921875,11440.3603516,7705.36132812,187500.0
531.91798317,5,-47569.09375,-62768.3710938,22148.2539062,187500.0,-48590.2109375,16264.2919922,14163.2050781,187500.0
531.964453401,6,-34718.9414062,-59428.0820312,21967.8085938,164054.671875,-50177.7421875,18433.8417969,16367.6015625,161292.3125
531.965414023,7,-34960.3203125,-64367.3242188,19020.4414062,177750.859375,-54856.1210938,14722.2451172,11276.96875,175738.578125
531.96622824,8,-49009.53125,-72780.5625,16642.2597656,187500.0,-56583.0625,9236.27734375,4969.37402344,187500.0
531.96710506,9,-56361.890625,-71939.8046875,20199.0488281,187500.0,-52352.078125,11489.1542969,7753.28369141,187500.0
531.968387608,10,-47444.1914062,-62683.8789062,22149.5722656,187500.0,-48581.7617188,16305.0615234,14201.8066406,187500.0
531.969462657,11,-34633.2890625,-59426.1796875,21967.3613281,163890.921875,-50215.0273438,18441.6425781,16356.984375,161117.25
531.9706213,12,-35043.3320312,-64433.6875,18987.9628906,178102.453125,-54896.4648438,14668.8466797,11202.1132812,176109.078125
531.971635985,13,-49124.3046875,-72806.9375,16662.6445312,187500.0,-56559.9492188,9232.85742188,4955.06884766,187500.0
531.972759523,14,-56335.6953125,-71866.984375,20235.5039062,187500.0,-52301.9414062,11537.03125,7804.40234375,187500.0
531.97358926,15,-47318.890625,-62614.4335938,22170.4277344,187500.0,-48565.1992188,16350.5693359,14245.8173828,187500.0
531.974340352,16,-34550.03125,-59418.1992188,21960.7011719,163722.8125,-50242.6523438,18439.0273438,16341.5166016,160947.09375
531.975087485,17,-35123.6640625,-64490.3476562,18925.8027344,178339.78125,-54935.9375,14588.6259766,11108.7724609,176354.65625
531.975833316,18,-49254.5273438,-72850.078125,16640.3828125,187500.0,-56551.546875,9190.85839844,4905.51513672,187500.0
531.976565345,19,-56325.8164062,-71800.4609375,20237.7832031,187500.0,-52265.3515625,11556.7910156,7830.44189453,187500.0
531.977298885,20,-47188.0429688,-62549.2773438,22142.7558594,187500.0,-48569.4257812,16356.1123047,14260.3232422,187500.0
532.024042813,21,-34482.7304688,-59453.2265625,21943.6464844,163710.4375,-50285.4804688,18418.8652344,16306.2685547,160923.421875
532.024911039,22,-35192.8007812,-64571.7773438,18895.9414062,178681.390625,-54972.5078125,14532.9033203,11038.4755859,176714.140625
532.025660569,23,-49350.28125,-72909.671875,16675.4511719,187500.0,-56533.84375,9191.26074219,4896.95410156,187500.0
532.026388744,24,-56285.0664062,-71736.8515625,20297.2617188,187500.0,-52212.0429688,11620.4931641,7895.32910156,187500.0
532.027101137,25,-47026.59375,-62470.1992188,22149.6621094,187500.0,-48558.0703125,16396.4804688,14302.5234375,187500.0
532.027834937,26,-34383.0195312,-59466.4375,21935.1972656,163561.765625,-50322.515625,18419.3789062,16282.4638672,160777.140625
532.028548008,27,-35255.453125,-64648.578125,18860.6035156,178987.0625,-55011.4648438,14478.6328125,10957.5625,177039.78125
532.029288683,28,-49434.9492188,-72942.9765625,16701.8710938,187500.0,-56514.8007812,9194.61328125,4884.83984375,187500.0
532.030106597,29,-56239.625,-71663.421875,20321.5351562,187500.0,-52174.2695312,11662.8945312,7938.11035156,187500.0
532.030838002,30,-46898.4765625,-62402.875,22141.59375,187500.0,-48559.5429688,16423.9492188,14323.6679688,187500.0
532.031587426,31,-34305.8359375,-59480.1171875,21926.3457031,163430.03125,-50363.9804688,18417.6816406,16258.078125,160652.890625
532.032321591,32,-35339.0703125,-64722.203125,18818.4023438,179276.765625,-55057.1953125,14413.9248047,10873.2070312,177354.0
532.033134505,33,-49556.8554688,-72991.8828125,16718.703125,187500.0,-56500.0703125,9177.15722656,4862.01855469,187500.0
532.033883514,34,-56223.7773438,-71593.9765625,20350.0332031,187500.0,-52130.7265625,11697.6289062,7982.16552734,187500.0
532.034606324,35,-46787.4765625,-62339.2617188,22137.7480469,187500.0,-48553.1523438,16447.6210938,14350.1777344,187500.0
532.084814565,36,-34271.6171875,-59501.4375,21918.9921875,163466.15625,-50393.2578125,18411.9804688,16230.7861328,160675.921875
532.085552323,37,-35446.4257812,-64783.2890625,18793.234375,179626.234375,-55079.59375,14370.2939453,10808.5878906,177702.9375
532.086301175,38,-49677.3789062,-73016.3984375,16736.4042969,187500.0,-56473.4492188,9177.13476562,4846.01464844,187500.0
532.087023986,39,-56211.796875,-71513.1328125,20379.4941406,187500.0,-52079.5859375,11745.6855469,8022.28710938,187500.0
532.087769608,40,-46662.7539062,-62260.4492188,22124.9414062,187500.0,-48547.6757812,16474.9570312,14372.1044922,187500.0
532.088505804,41,-34228.0546875,-59514.46875,21884.8164062,163304.109375,-50437.4023438,18388.6230469,16185.5244141,160504.5
532.089225906,42,-35567.5273438,-64862.4609375,18712.1210938,179848.53125,-55131.203125,14277.1542969,10693.9912109,177943.6875
532.089957988,43,-49817.5234375,-73066.828125,16725.4746094,187500.0,-56469.8945312,9144.90332031,4793.95751953,187500.0
532.090767829,44,-56212.6484375,-71468.4296875,20395.8769531,187500.0,-52049.0976562,11773.7138672,8039.38623047,187500.0
532.091517618,45,-46557.140625,-62209.9804688,22131.0429688,187500.0,-48547.0742188,16507.6796875,14391.4384766,187500.0
532.092241731,46,-34162.0273438,-59532.6640625,21874.8261719,163127.09375,-50477.1914062,18382.4765625,16155.9970703,160334.78125
532.092954541,47,-35679.8007812,-64949.3632812,18657.3144531,180141.46875,-55179.171875,14197.2021484,10593.3632812,178257.328125
532.093684331,48,-49969.0898438,-73125.765625,16732.3808594,187500.0,-56458.1132812,9124.56347656,4760.74267578,187500.0
532.094402506,49,-56214.4570312,-71414.828125,20432.0878906,187500.0,-52005.6484375,11823.0,8088.87255859,187500.0
532.095142087,50,-46446.1875,-62155.9335938,22144.3652344,187500.0,-48542.2460938,16549.1425781,14433.6162109,187500.0
532.143346636,51,-34109.9453125,-59558.078125,21879.4960938,163131.140625,-50511.2304688,18383.5058594,16143.3466797,160340.953125
532.144138665,52,-35774.7734375,-65019.1445312,18636.8613281,180467.625,-55206.015625,14149.5703125,10532.9912109,178608.75
532.144865382,53,-50102.4414062,-73168.7734375,16757.5273438,187500.0,-56428.3867188,9123.55761719,4753.81347656,187500.0
532.145611681,54,-56206.1210938,-71340.109375,20480.5234375,187500.0,-51940.4921875,11888.6914062,8160.3984375,187500.0
532.146331107,55,-46312.34375,-62066.5703125,22129.3222656,187500.0,-48528.6992188,16580.7246094,14472.7988281,187500.0
532.147071886,56,-34060.0585938,-59579.2890625,21850.1933594,163067.59375,-50551.375,18366.1816406,16107.8740234,160266.953125
532.14779204,57,-35871.9570312,-65094.0234375,18582.6367188,180714.609375,-55244.9726562,14087.8798828,10451.9882812,178871.5625
532.148515944,58,-50205.6835938,-73205.5625,16772.8613281,187500.0,-56411.1992188,9126.23925781,4744.515625,187500.0
532.149240056,59,-56172.078125,-71274.2109375,20492.7050781,187500.0,-51905.265625,11924.2529297,8204.27441406,187500.0
532.14995495,60,-46184.0898438,-62017.328125,22124.875,187500.0,-48530.7539062,16608.7324219,14500.4482422,187500.0
532.150799739,61,-33983.9257812,-59607.7226562,21837.453125,162923.71875,-50592.546875,18357.9121094,16080.8730469,160113.71875
532.15153156,62,-35973.703125,-65190.25,18548.8632812,181100.1875,-55284.2226562,14023.7978516,10368.7509766,179268.90625
532.15227661,63,-50317.6210938,-73250.6484375,16794.8320312,187500.0,-56387.6835938,9119.69042969,4739.30761719,187500.0
532.153000202,64,-56128.1367188,-71210.890625,20535.375,187500.0,-51860.1601562,11974.8574219,8271.30761719,187500.0
532.153718741,65,-46051.8789062,-61964.890625,22139.4257812,187500.0,-48523.7148438,16646.2597656,14544.8164062,187500.0
532.203239588,66,-33925.3203125,-59626.4960938,21834.390625,162903.375,-50620.6875,18359.0292969,16064.0419922,160093.125
532.20403094,67,-36066.7539062,-65265.171875,18506.2617188,181365.703125,-55311.8046875,13966.3085938,10296.0625,179554.984375
532.204785469,68,-50422.5390625,-73291.484375,16823.9570312,187500.0,-56355.4296875,9123.73632812,4737.47460938,187500.0
532.205510155,69,-56087.9023438,-71123.2734375,20559.15625,187500.0,-51801.2421875,12020.0751953,8330.33886719,187500.0
532.206244267,70,-45898.7929688,-61886.6601562,22121.4765625,187500.0,-48514.2148438,16671.7871094,14581.6523438,187500.0
532.206962703,71,-33864.6132812,-59657.34375,21813.6933594,162894.90625,-50659.0429688,18343.6738281,16036.9746094,160082.203125
532.207800721,72,-36143.8867188,-65337.9726562,18469.1132812,181666.796875,-55342.4492188,13910.8544922,10232.3603516,179868.328125
532.208535771,73,-50508.5273438,-73316.875,16821.2070312,187500.0,-56342.8007812,9104.0,4724.33154297,187500.0
532.209256759,74,-56038.8398438,-71061.203125,20572.7011719,187500.0,-51772.09375,12048.0595703,8381.61328125,187500.0
532.209980663,75,-45752.3671875,-61835.296875,22123.109375,187500.0,-48522.015625,16701.0214844,14626.0429688,187500.0
532.211031649,76,-33773.7773438,-59678.0859375,21812.7988281,162771.34375,-50707.3007812,18344.4121094,16031.8330078,159957.59375
532.211801335,77,-36241.609375,-65429.2773438,18435.6738281,182003.296875,-55393.3242188,13845.2744141,10157.7724609,180230.09375
532.21253878,78,-50615.234375,-73359.7890625,16880.6855469,187500.0,-56315.9140625,9124.62988281,4744.35888672,187500.0
532.213263362,79,-56001.6679688,-70972.78125,20608.4433594,187500.0,-51726.25,12097.5019531,8450.56835938,187500.0
532.213991745,80,-45650.5976562,-61777.5859375,22109.0273438,187500.0,-48526.4648438,16711.4609375,14654.8984375,187500.0
532.264024674,81,-33741.6796875,-59701.5546875,21793.4433594,162729.546875,-50746.9765625,18320.71875,16006.84375,159908.109375
532.264811078,82,-36362.0195312,-65501.875,18381.9414062,182289.453125,-55428.4375,13766.9306641,10077.7529297,180524.71875
532.265570607,83,-50760.2070312,-73395.6640625,16862.6699219,187500.0,-56302.3671875,9082.31835938,4708.05957031,187500.0
532.266301021,84,-56001.46875,-70912.40625,20630.0351562,187500.0,-51683.8046875,12127.5869141,8493.640625,187500.0
532.267019301,85,-45526.6796875,-61716.2734375,22108.8476562,187500.0,-48526.8671875,16738.953125,14692.4501953,187303.65625
532.267753361,86,-33715.640625,-59730.5429688,21763.7363281,162755.65625,-50792.484375,18288.890625,15972.7578125,159930.734375
532.268471067,87,-36475.6328125,-65579.4140625,18323.9824219,182537.375,-55465.875,13688.4091797,10002.2490234,180789.5625
532.269206169,88,-50862.625,-73436.1171875,16878.7402344,187500.0,-56282.4960938,9080.32910156,4710.47363281,187500.0
532.269919344,89,-55950.6875,-70849.3515625,20655.3144531,187500.0,-51642.9453125,12177.2080078,8560.875,187500.0
532.270791477,90,-45368.65625,-61661.0195312,22106.8144531,187500.0,-48526.21875,16776.9511719,14741.4892578,187013.96875
532.271537933,91,-33611.4570312,-59755.5117188,21752.2480469,162610.03125,-50830.8164062,18288.9804688,15960.9111328,159786.34375
532.272262879,92,-36557.5507812,-65672.7578125,18276.7988281,182852.984375,-55505.3945312,13620.1699219,9921.06738281,181135.625
532.273002408,93,-50952.5234375,-73471.9921875,16893.8730469,187500.0,-56259.25,9072.86328125,4707.07617188,187500.0
532.273723448,94,-55892.0585938,-70784.9375,20677.6875,187500.0,-51606.2421875,12215.9658203,8613.87011719,187500.0
532.274464279,95,-45234.4335938,-61626.3085938,22118.9726562,187500.0,-48529.3476562,16811.2167969,14776.0449219,186804.859375
532.275290527,96,-33549.2070312,-59789.6210938,21766.375,162649.984375,-50867.2265625,18299.2832031,15948.2597656,159831.640625
532.325583924,97,-36658.359375,-65757.578125,18262.0898438,183186.140625,-55533.109375,13579.6455078,9859.66699219,181484.0
532.326322515,98,-51071.4335938,-73514.0390625,16948.5683594,187500.0,-56223.6679688,9097.49511719,4722.16357422,187500.0
532.327061732,99,-55870.0625,-70698.296875,20734.6621094,187500.0,-51541.4257812,12284.4521484,8694.91796875,187500.0
532.327785584,100,-45108.4804688,-61541.9726562,22123.8457031,187500.0,-48513.9257812,16847.9179688,14821.3525391,186496.984375
532.328517822,101,-33527.59375,-59807.3671875,21740.7148438,162642.53125,-50899.9296875,18270.9863281,15909.2568359,159824.8125
532.329241049,102,-36768.4179688,-65821.375,18232.0488281,183454.3125,-55555.4609375,13523.2744141,9794.13183594,181770.046875
532.329959953,103,-51178.7460938,-73529.390625,16970.5839844,187500.0,-56194.9453125,9097.40625,4724.22021484,187500.0
532.330779065,104,-55827.328125,-70607.7734375,20749.8613281,187500.0,-51499.1132812,12322.6953125,8750.68554688,187500.0
